row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
15247,train,0.4824902723735408,0.7045454545454546,0.3668639053254438,0.2555555555555556,0.4107142857142857,0.18548387096774194,0.2972972972972973,0.4824561403508772,0.21484375,0.10857515125886202,0.34325884611767904,112
15256,train,0.5785123966942148,0.7291666666666666,0.4794520547945205,0.3862068965517242,0.4745762711864407,0.32558139534883723,0.36000000000000004,0.4426229508196721,0.30337078651685395,0.2620540701661353,0.48723897760905,61
16049,train,0.425531914893617,0.423728813559322,0.42735042735042733,0.17008797653958943,0.17682926829268292,0.1638418079096045,0.1928374655647383,0.20348837209302326,0.18324607329842932,0.12447074445317892,0.44949120640467116,173
17335,train,0.7578947368421053,0.7552447552447552,0.7605633802816901,0.5748218527315915,0.555045871559633,0.5960591133004927,0.4689655172413793,0.4533333333333333,0.4857142857142857,0.525673623673444,0.7848699758345247,224
17496,train,0.44642857142857145,0.3875968992248062,0.5263157894736842,0.22981366459627328,0.19576719576719576,0.2781954887218045,0.25443786982248523,0.21608040201005024,0.30935251798561153,0.1607442689197673,0.5586171420462608,200
18024,train,0.4247787610619469,0.4752475247524752,0.384,0.10404624277456646,0.12949640287769784,0.08695652173913043,0.20997375328083986,0.2702702702702703,0.17167381974248927,0.0440308860341876,0.36523465654062587,147
18210,train,0.46511627906976744,0.47297297297297297,0.45751633986928103,0.19775280898876402,0.2037037037037037,0.19213973799126638,0.24561403508771928,0.2545454545454545,0.23728813559322035,0.2001963481940384,0.45221725282048175,221
18217,train,0.5959885386819483,0.5977011494252874,0.5942857142857143,0.31103074141048825,0.3115942028985507,0.3104693140794224,0.2556917688266199,0.25524475524475526,0.256140350877193,0.2654020152629855,0.5997895002603715,283
18231,train,0.42953020134228187,0.4413793103448276,0.41830065359477125,0.2151029748283753,0.2175925925925926,0.21266968325791855,0.34285714285714286,0.3466666666666667,0.3391304347826087,0.22738704893489317,0.47491494260092565,224
18965,train,0.5070422535211268,0.43373493975903615,0.6101694915254238,0.22580645161290322,0.1875,0.28378378378378377,0.30208333333333337,0.25,0.3815789473684211,0.16928261564644498,0.5999978683717927,113
19213,train,0.3507462686567164,0.42727272727272725,0.2974683544303797,0.1468354430379747,0.17901234567901234,0.12446351931330472,0.21739130434782608,0.26785714285714285,0.18292682926829268,0.09552514682993418,0.38621677011524475,168
