row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
23700,train,0.3715415019762846,0.38524590163934425,0.35877862595419846,0.0906515580736544,0.08888888888888889,0.09248554913294797,0.18133333333333335,0.17258883248730963,0.19101123595505617,0.045751499627165744,0.44465885368158853,196
23909,train,0.30618892508143325,0.3560606060606061,0.26857142857142857,0.0794392523364486,0.08900523560209424,0.07172995780590717,0.14479638009049775,0.16161616161616163,0.13114754098360656,0.0589196517277673,0.3297789086858803,197
24260,train,0.46616541353383456,0.5961538461538461,0.38271604938271603,0.27055702917771884,0.3617021276595745,0.21610169491525424,0.3160270880361174,0.35175879396984927,0.28688524590163933,0.21990710877223585,0.42588608737145456,197
24807,train,0.4391891891891892,0.48507462686567165,0.4012345679012346,0.14253897550111358,0.16243654822335024,0.12698412698412698,0.180672268907563,0.20476190476190476,0.16165413533834586,0.11509541245180857,0.4185542037696633,208
24898,train,0.5405405405405405,0.5,0.5882352941176471,0.35714285714285715,0.3211009174311927,0.40229885057471265,0.4401913875598086,0.3898305084745763,0.5054945054945055,0.3012255396949368,0.5763073637414843,121
24911,train,0.44285714285714284,0.5740740740740741,0.36046511627906974,0.17798594847775176,0.2275449101796407,0.14615384615384616,0.20631578947368423,0.23902439024390243,0.1814814814814815,0.11303924782674248,0.4516119734759896,206
27493,train,0.43343653250773995,0.5,0.3825136612021858,0.16734693877551018,0.20398009950248755,0.14186851211072665,0.18882466281310212,0.23113207547169812,0.15960912052117263,0.12176793054836205,0.41679979050563165,214
27651,train,0.6179775280898875,0.6043956043956044,0.632183908045977,0.5059288537549408,0.48120300751879697,0.5333333333333333,0.5551330798479087,0.5251798561151079,0.5887096774193549,0.47087736352239185,0.677290835791502,138
27696,train,0.5696594427244582,0.6764705882352942,0.4919786096256685,0.35173824130879344,0.46236559139784944,0.2838283828382838,0.39846743295019155,0.5279187817258884,0.32,0.23910143842348255,0.451633500464551,195
29439,train,0.3443708609271523,0.5098039215686274,0.26,0.08450704225352114,0.12857142857142856,0.06293706293706294,0.22950819672131148,0.3111111111111111,0.18181818181818182,0.03783321043151197,0.3048680585365854,89
29714,train,0.6237288135593221,0.71875,0.5508982035928144,0.4028436018957346,0.4497354497354497,0.3648068669527897,0.4215053763440861,0.4537037037037037,0.39357429718875503,0.35112191876420223,0.6023605855073,215
