row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
7296,train,0.38028169014084506,0.30111524163568776,0.5159235668789809,0.13764044943820225,0.10606060606060606,0.196,0.16518424396442183,0.12404580152671756,0.24714828897338403,0.06409637652558485,0.5811069347393907,520
9144,train,0.28373702422145325,0.2733333333333333,0.2949640287769784,0.0776255707762557,0.07456140350877193,0.08095238095238096,0.1471861471861472,0.14049586776859505,0.15454545454545454,0.0507205572479076,0.36872891422582726,239
10189,train,0.27184466019417475,0.2978723404255319,0.25,0.06564551422319476,0.06944444444444445,0.06224066390041494,0.12396694214876033,0.13043478260869565,0.11811023622047244,0.04306861158282378,0.3241088863682134,227
10463,train,0.47447447447447444,0.4010152284263959,0.5808823529411765,0.17836812144212524,0.1419939577039275,0.23979591836734693,0.21869488536155202,0.17222222222222222,0.2995169082125604,0.12036984343610548,0.5802886900471304,358
10659,train,0.09230769230769231,0.1935483870967742,0.06060606060606061,0,0.0,0.0,0.06727828746177371,0.05759162303664921,0.08088235294117647,0.06806282722513089,0.09187279096496634,187
12601,train,0.2973760932944607,0.2524752475247525,0.3617021276595745,0.047524752475247525,0.03986710963455149,0.058823529411764705,0.12667946257197696,0.1064516129032258,0.15639810426540285,0.04198819912072494,0.41155404009652674,310
13031,train,0.37696335078534027,0.3025210084033613,0.5,0.17391304347826086,0.13810741687979539,0.23478260869565218,0.21270310192023636,0.17061611374407584,0.2823529411764706,0.13398569271431912,0.5557452834893492,411
13730,train,0.4109014675052411,0.4100418410041841,0.4117647058823529,0.17086834733893558,0.16531165311653118,0.17681159420289855,0.18758256274768825,0.1802030456852792,0.19559228650137742,0.1783082645659199,0.4916273575842571,387
14110,train,0.45482866043613707,0.49324324324324326,0.42196531791907516,0.18253968253968253,0.19742489270386265,0.16974169741697417,0.2389705882352941,0.2559055118110236,0.22413793103448276,0.17230714822970852,0.4608782294481809,250
14328,train,0.4470588235294118,0.5507246376811594,0.37623762376237624,0.22634508348794066,0.26180257510729615,0.19934640522875818,0.17257318952234207,0.1728395061728395,0.1723076923076923,0.1651035254818668,0.42474337829857156,307
14446,train,0.42033898305084744,0.3502824858757062,0.5254237288135594,0.18843683083511778,0.14814814814814814,0.25882352941176473,0.18548387096774194,0.14330218068535824,0.26285714285714284,0.1250565762688416,0.5696200597711037,321
14628,train,0.4194528875379939,0.3382352941176471,0.552,0.13333333333333336,0.1005586592178771,0.1978021978021978,0.17001545595054093,0.12168141592920353,0.28205128205128205,0.06030939156538091,0.5844970403882035,438
14935,train,0.39062499999999994,0.3333333333333333,0.4716981132075472,0.10443864229765014,0.08658008658008658,0.13157894736842105,0.14705882352941174,0.11904761904761904,0.19230769230769232,0.03444707898767737,0.5313844237003654,244
15247,train,0.264516129032258,0.2907801418439716,0.24260355029585798,0.05405405405405405,0.061224489795918366,0.04838709677419355,0.1589958158995816,0.17117117117117117,0.1484375,0.056911579496730584,0.292630035121617,213
15256,train,0.3536977491961415,0.23109243697478993,0.7534246575342466,0.1385281385281385,0.0851063829787234,0.37209302325581395,0.1626984126984127,0.09879518072289156,0.4606741573033708,0.07857447319716185,0.5674339732666007,401
16049,train,0.29299363057324845,0.233502538071066,0.39316239316239315,0.06652806652806652,0.05263157894736842,0.0903954802259887,0.12765957446808512,0.09651474530831099,0.18848167539267016,0.019608813288767162,0.4204641578070406,369
17335,train,0.6792452830188679,0.6136363636363636,0.7605633802816901,0.38877755511022044,0.3277027027027027,0.47783251231527096,0.263254113345521,0.21364985163204747,0.34285714285714286,0.25104334503249986,0.7633586740543088,331
17496,train,0.3649635036496351,0.27932960893854747,0.5263157894736842,0.1441860465116279,0.10437710437710437,0.23308270676691728,0.2029598308668076,0.1437125748502994,0.34532374100719426,0.07496328857507839,0.5425853197437173,333
18024,train,0.3425925925925926,0.4065934065934066,0.296,0.06748466257668712,0.09243697478991597,0.05314009661835749,0.14525139664804468,0.208,0.11158798283261803,0.022661803669193726,0.24300374745040035,117
18210,train,0.395,0.31983805668016196,0.5163398692810458,0.16541353383458648,0.12614678899082568,0.24017467248908297,0.19246861924686195,0.14345114345114346,0.2923728813559322,0.1125591096074507,0.5834924357613521,480
18217,train,0.475609756097561,0.36908517350157727,0.6685714285714286,0.23329283110571084,0.17582417582417584,0.34657039711191334,0.20604703247480405,0.1513157894736842,0.32280701754385965,0.1442151441838097,0.6429238427577992,601
18231,train,0.29708222811671087,0.25,0.3660130718954248,0.05333333333333333,0.04221635883905013,0.07239819004524888,0.12883435582822086,0.0995260663507109,0.1826086956521739,0.042586138363482365,0.4533887821721304,420
